case_id,activity,timestamp,team,status,priority
C0366,Initial Review,2026-02-04 09:29:52.861024,Customer Service,Completed,Medium
C0366,Technical Assessment,2026-02-04 14:27:11.586152,Technical,Completed,Medium
C0366,Quality Review,2026-02-06 01:46:58.654515,Quality,Completed,Medium
C0366,Decision,2026-02-06 07:51:29.468736,Quality,Completed,Medium
C0366,Customer Notification,2026-02-06 10:43:26.709760,Customer Service,Completed,Medium
C0366,Case Closed,2026-02-06 12:06:24.020423,Customer Service,Completed,Medium
C0367,Claim Received,2026-02-21 12:00:00.000000,Customer Service,Completed,High
C0367,Initial Review,2026-02-21 15:26:54.142560,Customer Service,Completed,High
C0367,Request Additional Information,2026-02-22 08:35:03.598145,Customer Service,Completed,High
C0367,Initial Review,2026-02-22 12:49:22.879438,Customer Service,Completed,High
C0367,Technical Assessment,2026-02-24 06:25:47.016102,Technical,Completed,High
C0367,Quality Review,2026-02-25 00:17:36.706859,Quality,Completed,High
C0367,Decision,2026-02-25 03:44:05.831129,Quality,Completed,High
C0367,Customer Notification,2026-02-25 05:26:17.379033,Customer Service,Completed,High
C0367,Case Closed,2026-02-25 06:22:10.560097,Customer Service,Completed,High
C0368,Claim Received,2026-06-30 10:00:00.000000,Customer Service,Completed,Medium
C0368,Initial Review,2026-06-30 13:27:26.632956,Customer Service,Completed,Medium
C0368,Technical Assessment,2026-07-01 03:28:39.081713,Technical,Completed,Medium
C0368,Quality Review,2026-07-01 18:06:09.685898,Quality,Completed,Medium
C0368,Technical Assessment,2026-07-02 07:20:37.646797,Technical,Completed,Medium
C0368,Quality Review,2026-07-03 09:04:36.610966,Quality,Completed,Medium
C0368,Decision,2026-07-03 16:12:10.602708,Quality,Completed,Medium
C0368,Customer Notification,2026-07-03 18:22:37.558760,Customer Service,Completed,Medium
C0368,Case Closed,2026-07-04 00:13:53.232412,Customer Service,Completed,Medium
C0369,Claim Received,2026-03-24 08:00:00.000000,Customer Service,Completed,Critical
C0369,Initial Review,2026-03-24 09:42:39.968638,Customer Service,Completed,Critical
C0369,Technical Assessment,2026-03-24 17:34:10.709268,Technical,Completed,Critical
C0369,Quality Review,2026-03-26 14:17:01.313846,Quality,Completed,Critical
C0369,Decision,2026-03-26 17:57:27.817063,Quality,Completed,Critical
C0369,Customer Notification,2026-03-26 18:36:13.507329,Customer Service,Completed,Critical
C0369,Case Closed,2026-03-26 19:59:49.802055,Customer Service,Completed,Critical
C0370,Claim Received,2026-06-15 12:00:00.000000,Customer Service,Completed,Medium
C0370,Initial Review,2026-06-15 15:57:45.570002,Customer Service,Completed,Medium
C0370,Request Additional Information,2026-06-16 06:19:14.400597,Customer Service,Completed,Medium
C0370,Initial Review,2026-06-16 14:23:04.490479,Customer Service,Completed,Medium
C0370,Technical Assessment,2026-06-16 22:57:00.779106,Technical,Completed,Medium
C0370,Quality Review,2026-06-18 07:40:15.819389,Quality,Completed,Medium
C0370,Decision,2026-06-18 15:04:46.272046,Quality,Completed,Medium
C0370,Customer Notification,2026-06-18 18:10:02.623590,Customer Service,Completed,Medium
C0370,Case Closed,2026-06-19 00:05:46.389657,Customer Service,Completed,Medium
C0371,Claim Received,2026-05-06 09:00:00.000000,Customer Service,Completed,Medium
C0371,Initial Review,2026-05-06 13:27:15.551361,Customer Service,Completed,Medium
C0371,Technical Assessment,2026-05-07 00:24:30.813759,Technical,Completed,Medium
C0371,Quality Review,2026-05-08 04:25:33.098519,Quality,Completed,Medium
C0371,Decision,2026-05-08 08:13:22.749907,Quality,Completed,Medium
C0371,Customer Notification,2026-05-08 09:49:41.743077,Customer Service,Completed,Medium
C0371,Case Closed,2026-05-08 15:41:55.673827,Customer Service,Completed,Medium
C0372,Claim Received,2026-03-09 08:00:00.000000,Customer Service,Completed,Medium
C0372,Initial Review,2026-03-09 10:29:11.764842,Customer Service,Completed,Medium
C0372,Technical Assessment,2026-03-10 01:45:03.757027,Technical,Completed,Medium
C0372,Quality Review,2026-03-11 12:44:29.864908,Quality,Completed,Medium
C0372,Technical Assessment,2026-03-12 00:50:10.804608,Technical,Completed,Medium
C0372,Quality Review,2026-03-12 19:23:49.534720,Quality,Completed,Medium
C0372,Decision,2026-03-13 00:35:00.509713,Quality,Completed,Medium
C0372,Customer Notification,2026-03-13 02:37:31.527774,Customer Service,Completed,Medium
C0372,Case Closed,2026-03-13 07:44:38.828870,Customer Service,Completed,Medium
C0373,Claim Received,2026-03-22 11:00:00.000000,Customer Service,Completed,High
C0373,Initial Review,2026-03-22 13:27:26.125210,Customer Service,Completed,High
C0373,Technical Assessment,2026-03-22 22:25:45.812660,Technical,Completed,High
C0373,Quality Review,2026-03-23 18:32:33.331884,Quality,Completed,High
C0373,Decision,2026-03-23 23:09:22.475108,Quality,Completed,High
C0373,Customer Notification,2026-03-24 00:24:14.171541,Customer Service,Completed,High
C0373,Case Closed,2026-03-24 03:50:49.781052,Customer Service,Completed,High
C0374,Claim Received,2026-06-13 16:00:00.000000,Customer Service,Completed,Medium
C0374,Initial Review,2026-06-13 21:02:40.802617,Customer Service,Completed,Medium
C0374,Technical Assessment,2026-06-14 13:44:25.328322,Technical,Completed,Medium
C0374,Quality Review,2026-06-15 19:10:44.870242,Quality,Completed,Medium
C0374,Technical Assessment,2026-06-16 01:59:17.530823,Technical,Completed,Medium
C0374,Quality Review,2026-06-16 19:45:25.839917,Quality,Completed,Medium
C0374,Decision,2026-06-17 02:21:01.289685,Quality,Completed,Medium
C0374,Customer Notification,2026-06-17 04:34:52.100520,Customer Service,Completed,Medium
C0374,Case Closed,2026-06-17 10:08:12.580874,Customer Service,Completed,Medium
C0375,Claim Received,2026-03-15 18:00:00.000000,Customer Service,Completed,Medium
C0375,Initial Review,2026-03-15 19:48:10.517582,Customer Service,Completed,Medium
C0375,Technical Assessment,2026-03-16 03:06:31.461055,Technical,Completed,Medium
C0375,Quality Review,2026-03-18 01:54:21.675697,Quality,Completed,Medium
C0375,Technical Assessment,2026-03-18 17:03:52.731611,Technical,Completed,Medium
C0375,Quality Review,2026-03-19 16:42:49.766864,Quality,Completed,Medium
C0375,Decision,2026-03-19 21:14:45.380047,Quality,Completed,Medium
C0375,Customer Notification,2026-03-19 22:51:06.877541,Customer Service,Completed,Medium
C0375,Case Closed,2026-03-19 23:59:51.431158,Customer Service,Completed,Medium
C0376,Claim Received,2026-06-14 08:00:00.000000,Customer Service,Completed,Medium
C0376,Initial Review,2026-06-14 13:49:08.164029,Customer Service,Completed,Medium
C0376,Technical Assessment,2026-06-14 18:05:51.564602,Technical,Completed,Medium
C0376,Quality Review,2026-06-15 08:06:43.076950,Quality,Completed,Medium
C0376,Decision,2026-06-15 15:18:53.987393,Quality,Completed,Medium
C0376,Customer Notification,2026-06-15 17:32:09.661390,Customer Service,Completed,Medium
C0376,Case Closed,2026-06-15 21:49:23.412248,Customer Service,Completed,Medium
C0377,Claim Received,2026-02-05 11:00:00.000000,Customer Service,Completed,High
C0377,Initial Review,2026-02-05 12:14:51.826040,Customer Service,Completed,High
C0377,Technical Assessment,2026-02-06 01:53:47.783279,Technical,Completed,High
C0377,Quality Review,2026-02-07 03:24:46.990273,Quality,Completed,High
C0377,Technical Assessment,2026-02-07 17:02:47.313083,Technical,Completed,High
C0377,Quality Review,2026-02-08 19:37:48.436367,Quality,Completed,High
C0377,Decision,2026-02-08 21:49:01.380049,Quality,Completed,High
C0377,Customer Notification,2026-02-08 23:24:26.410320,Customer Service,Completed,High
C0377,Case Closed,2026-02-09 01:46:01.699952,Customer Service,Completed,High
C0378,Claim Received,2026-02-06 09:00:00.000000,Customer Service,Completed,Medium
C0378,Initial Review,2026-02-06 10:52:32.776598,Customer Service,Completed,Medium
C0378,Technical Assessment,2026-02-06 21:01:42.337400,Technical,Completed,Medium
C0378,Quality Review,2026-02-07 23:10:33.490996,Quality,Completed,Medium
C0378,Decision,2026-02-08 03:25:27.118663,Quality,Completed,Medium
C0378,Customer Notification,2026-02-08 05:22:25.210085,Customer Service,Completed,Medium
C0378,Case Closed,2026-02-08 09:47:14.502141,Customer Service,Completed,Medium
C0379,Claim Received,2026-04-03 15:00:00.000000,Customer Service,Completed,Critical
C0379,Initial Review,2026-04-03 17:17:21.041062,Customer Service,Completed,Critical
C0379,Technical Assessment,2026-04-03 19:26:12.111165,Technical,Completed,Critical
C0379,Quality Review,2026-04-04 08:42:23.307625,Quality,Completed,Critical
C0379,Technical Assessment,2026-04-04 15:20:31.338173,Technical,Completed,Critical
C0379,Quality Review,2026-04-05 05:37:48.820241,Quality,Completed,Critical
C0379,Decision,2026-04-05 07:20:57.319196,Quality,Completed,Critical
C0379,Customer Notification,2026-04-05 08:18:47.369105,Customer Service,Completed,Critical
C0379,Case Closed,2026-04-05 09:43:13.064991,Customer Service,Completed,Critical
C0380,Claim Received,2026-04-24 14:00:00.000000,Customer Service,Completed,High
C0380,Initial Review,2026-04-24 14:49:53.271930,Customer Service,Completed,High
C0380,Technical Assessment,2026-04-25 04:25:10.370312,Technical,Completed,High
C0380,Quality Review,2026-04-25 19:47:47.759351,Quality,Completed,High
C0380,Decision,2026-04-26 01:01:42.981158,Quality,Completed,High
C0380,Customer Notification,2026-04-26 03:53:28.341769,Customer Service,Completed,High
C0380,Case Closed,2026-04-26 06:26:47.721977,Customer Service,Completed,High
C0381,Claim Received,2026-01-09 12:00:00.000000,Customer Service,Completed,Medium
C0381,Initial Review,2026-01-09 17:19:56.002589,Customer Service,Completed,Medium
C0381,Request Additional Information,2026-01-11 15:11:24.209045,Customer Service,Completed,Medium
C0381,Initial Review,2026-01-11 18:15:17.512779,Customer Service,Completed,Medium
C0381,Technical Assessment,2026-01-12 08:17:53.768081,Technical,Completed,Medium
C0381,Quality Review,2026-01-13 15:59:02.617304,Quality,Completed,Medium
C0381,Decision,2026-01-13 22:10:29.832555,Quality,Completed,Medium
C0381,Customer Notification,2026-01-14 00:13:49.881098,Customer Service,Completed,Medium
C0381,Case Closed,2026-01-14 05:17:51.585969,Customer Service,Completed,Medium
C0382,Claim Received,2026-01-14 18:00:00.000000,Customer Service,Completed,Low
C0382,Initial Review,2026-01-14 23:02:58.398247,Customer Service,Completed,Low
C0382,Technical Assessment,2026-01-15 17:08:19.246588,Technical,Completed,Low
C0382,Quality Review,2026-01-16 19:04:39.867194,Quality,Completed,Low
C0382,Decision,2026-01-16 23:44:11.536319,Quality,Completed,Low
C0382,Customer Notification,2026-01-17 01:30:16.915134,Customer Service,Completed,Low
C0382,Case Closed,2026-01-17 08:31:21.670210,Customer Service,Completed,Low
C0383,Claim Received,2026-06-25 14:00:00.000000,Customer Service,Completed,High
C0383,Initial Review,2026-06-25 17:58:14.049047,Customer Service,Completed,High
C0383,Request Additional Information,2026-06-26 17:20:50.982009,Customer Service,Completed,High
C0383,Initial Review,2026-06-26 19:11:24.772275,Customer Service,Completed,High
C0383,Technical Assessment,2026-06-27 07:39:00.082604,Technical,Completed,High
C0383,Quality Review,2026-06-27 21:03:51.718905,Quality,Completed,High
C0383,Decision,2026-06-27 23:32:14.765211,Quality,Completed,High
C0383,Customer Notification,2026-06-28 02:36:17.467029,Customer Service,Completed,High
C0383,Case Closed,2026-06-28 04:18:10.081751,Customer Service,Completed,High
C0384,Claim Received,2026-06-10 11:00:00.000000,Customer Service,Completed,Medium
C0384,Initial Review,2026-06-10 16:32:03.206049,Customer Service,Completed,Medium
C0384,Technical Assessment,2026-06-10 23:18:35.822664,Technical,Completed,Medium
C0384,Quality Review,2026-06-11 15:21:36.337294,Quality,Completed,Medium
C0384,Technical Assessment,2026-06-12 01:21:53.067047,Technical,Completed,Medium
C0384,Quality Review,2026-06-12 15:30:07.960547,Quality,Completed,Medium
C0384,Decision,2026-06-12 23:11:08.420330,Quality,Completed,Medium
C0384,Customer Notification,2026-06-13 02:20:29.121307,Customer Service,Completed,Medium
C0384,Case Closed,2026-06-13 07:56:28.924187,Customer Service,Completed,Medium
C0385,Claim Received,2026-02-22 11:00:00.000000,Customer Service,Completed,Low
C0385,Initial Review,2026-02-22 17:52:34.730257,Customer Service,Completed,Low
C0385,Request Additional Information,2026-02-23 19:46:34.596995,Customer Service,Completed,Low
C0385,Initial Review,2026-02-23 23:16:07.384922,Customer Service,Completed,Low
C0385,Technical Assessment,2026-02-24 07:32:22.912958,Technical,Completed,Low
C0385,Quality Review,2026-02-25 21:40:24.448916,Quality,Completed,Low
C0385,Decision,2026-02-26 01:26:12.742277,Quality,Completed,Low
C0385,Customer Notification,2026-02-26 13:35:43.724505,Customer Service,Completed,Low
C0385,Case Closed,2026-02-26 20:39:08.092824,Customer Service,Completed,Low
C0386,Claim Received,2026-05-30 18:00:00.000000,Customer Service,Completed,Medium
C0386,Initial Review,2026-05-30 22:14:10.240229,Customer Service,Completed,Medium
C0386,Technical Assessment,2026-05-31 08:48:01.873275,Technical,Completed,Medium
C0386,Quality Review,2026-06-01 20:11:09.962162,Quality,Completed,Medium
C0386,Decision,2026-06-01 23:27:33.863706,Quality,Completed,Medium
C0386,Customer Notification,2026-06-02 01:43:45.405978,Customer Service,Completed,Medium
C0386,Case Closed,2026-06-02 03:05:40.407106,Customer Service,Completed,Medium
C0387,Claim Received,2026-05-01 13:00:00.000000,Customer Service,Completed,Critical
C0387,Initial Review,2026-05-01 15:59:30.654931,Customer Service,Completed,Critical
C0387,Technical Assessment,2026-05-02 00:45:44.343008,Technical,Completed,Critical
C0387,Quality Review,2026-05-03 21:41:56.485521,Quality,Completed,Critical
C0387,Decision,2026-05-03 23:27:35.979856,Quality,Completed,Critical
C0387,Customer Notification,2026-05-04 00:24:49.519576,Customer Service,Completed,Critical
C0387,Case Closed,2026-05-04 01:50:27.630494,Customer Service,Completed,Critical
C0388,Claim Received,2026-03-08 10:00:00.000000,Customer Service,Completed,Medium
C0388,Initial Review,2026-03-08 13:31:07.440993,Customer Service,Completed,Medium
C0388,Technical Assessment,2026-03-09 05:48:33.437292,Technical,Completed,Medium
C0388,Quality Review,2026-03-10 01:25:29.659511,Quality,Completed,Medium
C0388,Decision,2026-03-10 04:16:32.447366,Quality,Completed,Medium
C0388,Customer Notification,2026-03-10 05:24:29.398710,Customer Service,Completed,Medium
C0388,Case Closed,2026-03-10 10:45:59.630775,Customer Service,Completed,Medium
C0389,Claim Received,2026-03-14 12:00:00.000000,Customer Service,Completed,Critical
C0389,Initial Review,2026-03-14 14:01:56.384136,Customer Service,Completed,Critical
C0389,Request Additional Information,2026-03-15 00:46:47.898681,Customer Service,Completed,Critical
C0389,Initial Review,2026-03-15 03:30:41.944969,Customer Service,Completed,Critical
C0389,Technical Assessment,2026-03-15 12:28:24.984629,Technical,Completed,Critical
C0389,Quality Review,2026-03-15 20:17:19.621663,Quality,Completed,Critical
C0389,Decision,2026-03-15 23:15:39.752022,Quality,Completed,Critical
C0389,Customer Notification,2026-03-15 23:50:27.151839,Customer Service,Completed,Critical
C0389,Case Closed,2026-03-16 03:03:53.386569,Customer Service,Completed,Critical
C0390,Claim Received,2026-04-22 09:00:00.000000,Customer Service,Completed,High
C0390,Initial Review,2026-04-22 13:46:50.905104,Customer Service,Completed,High
C0390,Technical Assessment,2026-04-22 17:26:15.626792,Technical,Completed,High
C0390,Quality Review,2026-04-23 16:39:03.721105,Quality,Completed,High
C0390,Decision,2026-04-23 20:37:02.563249,Quality,Completed,High
C0390,Customer Notification,2026-04-23 23:29:52.400404,Customer Service,Completed,High
C0390,Case Closed,2026-04-24 00:40:19.921850,Customer Service,Completed,High
C0391,Claim Received,2026-05-11 12:00:00.000000,Customer Service,Completed,Medium
C0391,Initial Review,2026-05-11 15:48:58.453007,Customer Service,Completed,Medium
C0391,Technical Assessment,2026-05-11 22:47:23.219303,Technical,Completed,Medium
C0391,Quality Review,2026-05-12 10:53:19.682001,Quality,Completed,Medium
C0391,Decision,2026-05-12 13:58:19.969100,Quality,Completed,Medium
C0391,Customer Notification,2026-05-12 15:42:38.469407,Customer Service,Completed,Medium
C0391,Case Closed,2026-05-12 17:10:55.963437,Customer Service,Completed,Medium
C0392,Claim Received,2026-02-01 14:00:00.000000,Customer Service,Completed,Critical
C0392,Initial Review,2026-02-01 15:26:02.024786,Customer Service,Completed,Critical
C0392,Technical Assessment,2026-02-01 18:10:34.986801,Technical,Completed,Critical
C0392,Quality Review,2026-02-02 00:31:22.365296,Quality,Completed,Critical
C0392,Decision,2026-02-02 03:38:45.597116,Quality,Completed,Critical
C0392,Customer Notification,2026-02-02 05:05:18.723510,Customer Service,Completed,Critical
C0392,Case Closed,2026-02-02 07:14:00.780238,Customer Service,Completed,Critical
C0393,Claim Received,2026-04-26 13:00:00.000000,Customer Service,Completed,Medium
C0393,Initial Review,2026-04-26 18:44:13.531149,Customer Service,Completed,Medium
C0393,Technical Assessment,2026-04-27 11:26:00.200833,Technical,Completed,Medium
C0393,Quality Review,2026-04-28 02:32:13.465973,Quality,Completed,Medium
C0393,Decision,2026-04-28 09:20:47.117972,Quality,Completed,Medium
C0393,Customer Notification,2026-04-28 12:44:27.105259,Customer Service,Completed,Medium
C0393,Case Closed,2026-04-28 16:28:35.917252,Customer Service,Completed,Medium
C0394,Claim Received,2026-03-03 14:00:00.000000,Customer Service,Completed,Medium
C0394,Initial Review,2026-03-03 15:26:45.389538,Customer Service,Completed,Medium
C0394,Technical Assessment,2026-03-03 21:43:37.600005,Technical,Completed,Medium
C0394,Quality Review,2026-03-04 16:33:56.060815,Quality,Completed,Medium
C0394,Decision,2026-03-04 22:29:23.849670,Quality,Completed,Medium
C0394,Customer Notification,2026-03-05 00:57:44.976724,Customer Service,Completed,Medium
C0394,Case Closed,2026-03-05 05:59:39.334251,Customer Service,Completed,Medium
C0395,Claim Received,2026-06-20 09:00:00.000000,Customer Service,Completed,Low
C0395,Initial Review,2026-06-20 15:11:32.342085,Customer Service,Completed,Low
C0395,Request Additional Information,2026-06-22 02:44:38.516617,Customer Service,Completed,Low
C0395,Initial Review,2026-06-22 06:48:09.613848,Customer Service,Completed,Low
C0395,Technical Assessment,2026-06-22 18:42:36.922553,Technical,Completed,Low
C0395,Quality Review,2026-06-24 08:28:00.817758,Quality,Completed,Low
C0395,Decision,2026-06-24 13:59:32.843269,Quality,Completed,Low
C0395,Customer Notification,2026-06-24 15:20:16.920910,Customer Service,Completed,Low
C0395,Case Closed,2026-06-24 19:19:09.058223,Customer Service,Completed,Low
C0396,Claim Received,2026-05-07 16:00:00.000000,Customer Service,Completed,Medium
C0396,Initial Review,2026-05-07 20:08:52.072464,Customer Service,Completed,Medium
C0396,Request Additional Information,2026-05-08 18:36:47.184436,Customer Service,Completed,Medium
C0396,Initial Review,2026-05-09 00:08:56.923235,Customer Service,Completed,Medium
C0396,Technical Assessment,2026-05-09 06:13:46.692783,Technical,Completed,Medium
C0396,Quality Review,2026-05-10 15:53:57.565436,Quality,Completed,Medium
C0396,Decision,2026-05-10 21:02:16.353868,Quality,Completed,Medium
C0396,Customer Notification,2026-05-10 22:10:51.819231,Customer Service,Completed,Medium
C0396,Case Closed,2026-05-10 23:24:23.527497,Customer Service,Completed,Medium
C0397,Claim Received,2026-06-19 17:00:00.000000,Customer Service,Completed,Low
C0397,Initial Review,2026-06-19 23:04:37.014768,Customer Service,Completed,Low
C0397,Technical Assessment,2026-06-20 13:42:52.160438,Technical,Completed,Low
C0397,Quality Review,2026-06-21 04:34:58.898607,Quality,Completed,Low
C0397,Decision,2026-06-21 10:18:56.720831,Quality,Completed,Low
C0397,Customer Notification,2026-06-21 23:01:09.054761,Customer Service,Completed,Low
C0397,Case Closed,2026-06-22 02:43:00.088492,Customer Service,Completed,Low
C0398,Claim Received,2026-06-21 15:00:00.000000,Customer Service,Completed,High
C0398,Initial Review,2026-06-21 18:17:42.869676,Customer Service,Completed,High
C0398,Technical Assessment,2026-06-22 08:19:21.005027,Technical,Completed,High
C0398,Quality Review,2026-06-22 21:30:59.697667,Quality,Completed,High
C0398,Decision,2026-06-23 02:42:08.364304,Quality,Completed,High
C0398,Customer Notification,2026-06-23 05:35:39.124771,Customer Service,Completed,High
C0398,Case Closed,2026-06-23 14:24:24.168100,Customer Service,Completed,High
C0399,Claim Received,2026-05-03 15:00:00.000000,Customer Service,Completed,Medium
C0399,Initial Review,2026-05-03 19:27:32.512140,Customer Service,Completed,Medium
C0399,Technical Assessment,2026-05-04 12:58:49.024041,Technical,Completed,Medium
C0399,Quality Review,2026-05-05 12:39:41.847517,Quality,Completed,Medium
C0399,Decision,2026-05-05 20:30:18.560388,Quality,Completed,Medium
C0399,Customer Notification,2026-05-05 23:31:35.634332,Customer Service,Completed,Medium
C0399,Case Closed,2026-05-06 02:30:05.584610,Customer Service,Completed,Medium
C0400,Claim Received,2026-01-29 08:00:00.000000,Customer Service,Completed,Low
C0400,Initial Review,2026-01-29 13:22:34.300746,Customer Service,Completed,Low
C0400,Technical Assessment,2026-01-29 18:37:36.089895,Technical,Completed,Low
C0400,Quality Review,2026-01-30 13:12:25.676359,Quality,Completed,Low
C0400,Decision,2026-01-30 21:40:12.641638,Quality,Completed,Low
C0400,Customer Notification,2026-01-31 00:48:32.671292,Customer Service,Completed,Low
C0400,Case Closed,2026-01-31 06:37:38.648054,Customer Service,Completed,Low
C0401,Claim Received,2026-02-09 15:00:00.000000,Customer Service,Completed,Low
C0401,Initial Review,2026-02-09 21:58:59.524408,Customer Service,Completed,Low
C0401,Technical Assessment,2026-02-10 17:13:40.013428,Technical,Completed,Low
C0401,Quality Review,2026-02-11 13:25:34.780816,Quality,Completed,Low
C0401,Decision,2026-02-11 21:49:47.875586,Quality,Completed,Low
C0401,Customer Notification,2026-02-11 23:03:29.926267,Customer Service,Completed,Low
C0401,Case Closed,2026-02-12 04:32:12.731063,Customer Service,Completed,Low
C0402,Claim Received,2026-06-02 16:00:00.000000,Customer Service,Completed,High
C0402,Initial Review,2026-06-03 06:23:17.939087,Customer Service,Completed,High
C0402,Technical Assessment,2026-06-03 14:03:53.051695,Technical,Completed,High
C0402,Quality Review,2026-06-04 13:34:38.384175,Quality,Completed,High
C0402,Technical Assessment,2026-06-05 02:54:50.933268,Technical,Completed,High
C0402,Quality Review,2026-06-05 16:58:00.261200,Quality,Completed,High
C0402,Decision,2026-06-05 18:39:28.920908,Quality,Completed,High
C0402,Customer Notification,2026-06-05 20:47:09.050028,Customer Service,Completed,High
C0402,Case Closed,2026-06-06 00:10:44.574143,Customer Service,Completed,High
C0403,Claim Received,2026-06-15 13:00:00.000000,Customer Service,Completed,Medium
C0403,Initial Review,2026-06-15 16:14:29.857080,Customer Service,Completed,Medium
C0403,Technical Assessment,2026-06-15 22:30:01.062276,Technical,Completed,Medium
C0403,Quality Review,2026-06-16 21:45:43.436035,Quality,Completed,Medium
C0403,Decision,2026-06-17 02:48:28.372452,Quality,Completed,Medium
C0403,Customer Notification,2026-06-17 05:51:46.092563,Customer Service,Completed,Medium
C0403,Case Closed,2026-06-17 11:07:48.260809,Customer Service,Completed,Medium
C0404,Claim Received,2026-04-10 14:00:00.000000,Customer Service,Completed,High
C0404,Initial Review,2026-04-10 18:07:56.362739,Customer Service,Completed,High
C0404,Technical Assessment,2026-04-11 05:33:34.815110,Technical,Completed,High
C0404,Quality Review,2026-04-12 06:30:53.884786,Quality,Completed,High
C0404,Decision,2026-04-12 11:05:59.321085,Quality,Completed,High
C0404,Customer Notification,2026-04-12 13:41:52.878253,Customer Service,Completed,High
C0404,Case Closed,2026-04-12 15:00:51.868631,Customer Service,Completed,High
C0405,Claim Received,2026-04-17 15:00:00.000000,Customer Service,Completed,Low
C0405,Initial Review,2026-04-17 18:01:18.880897,Customer Service,Completed,Low
C0405,Technical Assessment,2026-04-18 10:47:35.512444,Technical,Completed,Low
C0405,Quality Review,2026-04-20 02:33:47.857616,Quality,Completed,Low
C0405,Decision,2026-04-20 06:06:18.911272,Quality,Completed,Low
C0405,Customer Notification,2026-04-20 19:21:55.417731,Customer Service,Completed,Low
C0405,Case Closed,2026-04-20 20:56:50.594394,Customer Service,Completed,Low
C0406,Claim Received,2026-02-27 15:00:00.000000,Customer Service,Completed,Low
C0406,Initial Review,2026-02-27 17:44:48.958246,Customer Service,Completed,Low
C0406,Technical Assessment,2026-03-01 02:03:03.881037,Technical,Completed,Low
C0406,Quality Review,2026-03-02 17:43:45.231975,Quality,Completed,Low
C0406,Decision,2026-03-02 21:13:03.775424,Quality,Completed,Low
C0406,Customer Notification,2026-03-03 00:16:23.196682,Customer Service,Completed,Low
C0406,Case Closed,2026-03-03 05:42:41.542896,Customer Service,Completed,Low
C0407,Claim Received,2026-01-29 09:00:00.000000,Customer Service,Completed,Medium
C0407,Initial Review,2026-01-29 13:54:29.743119,Customer Service,Completed,Medium
C0407,Technical Assessment,2026-01-30 05:55:32.468596,Technical,Completed,Medium
C0407,Quality Review,2026-01-31 07:25:30.124158,Quality,Completed,Medium
C0407,Decision,2026-01-31 10:25:38.324201,Quality,Completed,Medium
C0407,Customer Notification,2026-01-31 12:02:36.495466,Customer Service,Completed,Medium
C0407,Case Closed,2026-01-31 16:41:06.782471,Customer Service,Completed,Medium
C0408,Claim Received,2026-01-26 10:00:00.000000,Customer Service,Completed,Medium
C0408,Initial Review,2026-01-26 14:14:07.673477,Customer Service,Completed,Medium
C0408,Request Additional Information,2026-01-27 07:11:42.984835,Customer Service,Completed,Medium
C0408,Initial Review,2026-01-27 10:23:26.937131,Customer Service,Completed,Medium
C0408,Technical Assessment,2026-01-28 01:09:26.208588,Technical,Completed,Medium
C0408,Quality Review,2026-01-29 08:34:36.355225,Quality,Completed,Medium
C0408,Decision,2026-01-29 13:36:24.846155,Quality,Completed,Medium
C0408,Customer Notification,2026-01-29 15:43:27.158815,Customer Service,Completed,Medium
C0408,Case Closed,2026-01-29 18:31:38.740131,Customer Service,Completed,Medium
C0409,Claim Received,2026-04-18 11:00:00.000000,Customer Service,Completed,High
C0409,Initial Review,2026-04-18 12:21:07.118390,Customer Service,Completed,High
C0409,Technical Assessment,2026-04-19 01:50:01.687118,Technical,Completed,High
C0409,Quality Review,2026-04-20 05:42:32.905323,Quality,Completed,High
C0409,Decision,2026-04-20 10:35:01.297804,Quality,Completed,High
C0409,Customer Notification,2026-04-20 12:26:45.177680,Customer Service,Completed,High
C0409,Case Closed,2026-04-20 16:06:58.988275,Customer Service,Completed,High
C0410,Claim Received,2026-04-13 10:00:00.000000,Customer Service,Completed,Medium
C0410,Initial Review,2026-04-13 13:10:13.301020,Customer Service,Completed,Medium
C0410,Technical Assessment,2026-04-13 17:41:22.825198,Technical,Completed,Medium
C0410,Quality Review,2026-04-14 09:18:45.086640,Quality,Completed,Medium
C0410,Decision,2026-04-14 17:10:44.118922,Quality,Completed,Medium
C0410,Customer Notification,2026-04-14 20:34:34.083190,Customer Service,Completed,Medium
C0410,Case Closed,2026-04-15 02:26:21.983840,Customer Service,Completed,Medium
C0411,Claim Received,2026-03-19 13:00:00.000000,Customer Service,Completed,High
C0411,Initial Review,2026-03-20 02:18:38.772858,Customer Service,Completed,High
C0411,Technical Assessment,2026-03-20 08:38:39.532487,Technical,Completed,High
C0411,Quality Review,2026-03-21 11:55:01.077382,Quality,Completed,High
C0411,Technical Assessment,2026-03-21 20:06:51.419906,Technical,Completed,High
C0411,Quality Review,2026-03-22 16:10:02.096020,Quality,Completed,High
C0411,Decision,2026-03-22 20:53:49.296890,Quality,Completed,High
C0411,Customer Notification,2026-03-22 23:49:38.807996,Customer Service,Completed,High
C0411,Case Closed,2026-03-23 02:14:43.690157,Customer Service,Completed,High
C0412,Claim Received,2026-03-27 14:00:00.000000,Customer Service,Completed,Low
C0412,Initial Review,2026-03-27 19:33:02.131538,Customer Service,Completed,Low
C0412,Technical Assessment,2026-03-28 02:28:02.953008,Technical,Completed,Low
C0412,Quality Review,2026-03-29 01:02:40.593478,Quality,Completed,Low
